Valor nulo: -9999.9	
Fecha (GMT)	Salinidad(psu)
2024 08 07 15	33.924
2024 08 07 16	33.924
2024 08 07 17	33.924
2024 08 07 18	33.924
2024 08 07 19	33.924
2024 08 07 20	33.924
2024 08 07 21	33.924
2024 08 07 22	33.924
2024 08 07 23	33.924
2024 08 08 00	34.45
2024 08 08 01	34.45
2024 08 08 02	34.45
2024 08 08 03	34.45
2024 08 08 04	34.45
2024 08 08 05	34.45
2024 08 08 06	34.45
2024 08 08 07	34.45
2024 08 08 08	34.45
2024 08 08 09	34.45
2024 08 08 10	34.45
2024 08 08 11	34.45
2024 08 08 12	34.45
2024 08 08 13	34.45
2024 08 08 14	34.45
2024 08 08 15	34.45
2024 08 08 16	34.45
2024 08 08 17	34.45
2024 08 08 18	34.45
2024 08 08 19	34.45
2024 08 08 20	34.45
2024 08 08 21	34.45
2024 08 08 22	34.45
2024 08 08 23	34.45
2024 08 09 00	34.591
2024 08 09 01	34.591
2024 08 09 02	34.591
2024 08 09 03	34.591
2024 08 09 04	34.591
2024 08 09 05	34.591
2024 08 09 06	34.591
2024 08 09 07	34.591
2024 08 09 08	34.591
2024 08 09 09	34.591
2024 08 09 10	34.591
2024 08 09 11	34.591
2024 08 09 12	34.591
2024 08 09 13	34.591
2024 08 09 14	34.591
2024 08 09 15	34.591
2024 08 09 16	34.591
2024 08 09 17	34.591
2024 08 09 18	34.591
2024 08 09 19	34.591
2024 08 09 20	34.591
2024 08 09 21	34.591
2024 08 09 22	34.591
2024 08 09 23	34.591
2024 08 10 00	34.893
2024 08 10 01	34.893
2024 08 10 02	34.893
2024 08 10 03	34.893
2024 08 10 04	34.893
2024 08 10 05	34.893
2024 08 10 06	34.893
2024 08 10 07	34.893
2024 08 10 08	34.893
2024 08 10 09	34.893
2024 08 10 10	34.893
2024 08 10 11	34.893
2024 08 10 12	34.893
2024 08 10 13	34.893
2024 08 10 14	34.893
2024 08 10 15	34.893
2024 08 10 16	34.893
2024 08 10 17	34.893
2024 08 10 18	34.893
2024 08 10 19	34.893
2024 08 10 20	34.893
2024 08 10 21	34.893
2024 08 10 22	34.893
2024 08 10 23	34.893
2024 08 11 00	34.878
2024 08 11 01	34.878
2024 08 11 02	34.878
2024 08 11 03	34.878
2024 08 11 04	34.878
2024 08 11 05	34.878
2024 08 11 06	34.878
2024 08 11 07	34.878
2024 08 11 08	34.878
2024 08 11 09	34.878
2024 08 11 10	34.878
2024 08 11 11	34.878
2024 08 11 12	34.878
2024 08 11 13	34.878
2024 08 11 14	34.878
2024 08 11 15	34.878
2024 08 11 16	34.878
2024 08 11 17	34.878
2024 08 11 18	34.878
2024 08 11 19	34.878
2024 08 11 20	34.878
2024 08 11 21	34.878
2024 08 11 22	34.878
2024 08 11 23	34.878
2024 08 12 00	34.638
2024 08 12 01	34.638
2024 08 12 02	34.638
2024 08 12 03	34.638
2024 08 12 04	34.638
2024 08 12 05	34.638
2024 08 12 06	34.638
2024 08 12 07	34.638
2024 08 12 08	34.638
2024 08 12 09	34.638
2024 08 12 10	34.638
2024 08 12 11	34.638
2024 08 12 12	34.638
2024 08 12 13	34.638
2024 08 12 14	34.638
2024 08 12 15	34.638
2024 08 12 16	34.638
2024 08 12 17	34.638
2024 08 12 18	34.638
2024 08 12 19	34.638
2024 08 12 20	34.638
2024 08 12 21	34.638
2024 08 12 22	34.638
2024 08 12 23	34.638
2024 08 13 00	34.412
2024 08 13 01	34.412
2024 08 13 02	34.412
2024 08 13 03	34.412
2024 08 13 04	34.412
2024 08 13 05	34.412
2024 08 13 06	34.412
2024 08 13 07	34.412
2024 08 13 08	34.412
2024 08 13 09	34.412
2024 08 13 10	34.412
2024 08 13 11	34.412
2024 08 13 12	34.412
2024 08 13 13	34.412
2024 08 13 14	34.412
2024 08 13 15	34.412
2024 08 13 16	34.412
2024 08 13 17	34.412
2024 08 13 18	34.412
2024 08 13 19	34.412
2024 08 13 20	34.412
2024 08 13 21	34.412
2024 08 13 22	34.412
2024 08 13 23	34.412
2024 08 14 00	34.489
2024 08 14 01	34.489
2024 08 14 02	34.489
2024 08 14 03	34.489
2024 08 14 04	34.489
2024 08 14 05	34.489
2024 08 14 06	34.489
2024 08 14 07	34.489
2024 08 14 08	34.489
2024 08 14 09	34.489
2024 08 14 10	34.489
2024 08 14 11	34.489
2024 08 14 12	34.489
2024 08 14 13	34.489
2024 08 14 14	34.489
2024 08 14 15	34.489
2024 08 14 16	34.489
2024 08 14 17	34.489
2024 08 14 18	34.489
2024 08 14 19	34.489
2024 08 14 20	34.489
2024 08 14 21	34.489
2024 08 14 22	34.489
2024 08 14 23	34.489
2024 08 15 00	34.463
2024 08 15 01	34.463
2024 08 15 02	34.463
2024 08 15 03	34.463
2024 08 15 04	34.463
2024 08 15 05	34.463
2024 08 15 06	34.463
2024 08 15 07	34.463
2024 08 15 08	34.463
2024 08 15 09	34.463
2024 08 15 10	34.463
2024 08 15 11	34.463
2024 08 15 12	34.463
2024 08 15 13	34.463
2024 08 15 14	34.463
2024 08 15 15	34.463
2024 08 15 16	34.463
2024 08 15 17	34.463
2024 08 15 18	34.463
2024 08 15 19	34.463
2024 08 15 20	34.463
2024 08 15 21	34.463
2024 08 15 22	34.463
2024 08 15 23	34.463
2024 08 16 00	34.553
2024 08 16 01	34.553
2024 08 16 02	34.553
2024 08 16 03	34.553
2024 08 16 04	34.553
2024 08 16 05	34.553
2024 08 16 06	34.553
2024 08 16 07	34.553
2024 08 16 08	34.553
2024 08 16 09	34.553
2024 08 16 10	34.553
2024 08 16 11	34.553
2024 08 16 12	34.553
2024 08 16 13	34.553
2024 08 16 14	34.553
2024 08 16 15	34.553
2024 08 16 16	34.553
2024 08 16 17	34.553
2024 08 16 18	34.553
2024 08 16 19	34.553
2024 08 16 20	34.553
2024 08 16 21	34.553
2024 08 16 22	34.553
2024 08 16 23	34.553
2024 08 17 00	34.136
2024 08 17 01	34.136
2024 08 17 02	34.136
2024 08 17 03	34.136
2024 08 17 04	34.136
2024 08 17 05	34.136
2024 08 17 06	34.136
2024 08 17 07	34.136
2024 08 17 08	34.136
2024 08 17 09	34.136
2024 08 17 10	34.136
2024 08 17 11	34.136
2024 08 17 12	34.136
2024 08 17 13	34.136
2024 08 17 14	34.136
2024 08 17 15	34.136
2024 08 17 16	34.136
2024 08 17 17	34.136
2024 08 17 18	34.136
2024 08 17 19	34.136
2024 08 17 20	34.136
2024 08 17 21	34.136
2024 08 17 22	34.136
2024 08 17 23	34.136
2024 08 18 00	33.995
2024 08 18 01	33.995
2024 08 18 02	33.995
2024 08 18 03	33.995
2024 08 18 04	33.995
2024 08 18 05	33.995
2024 08 18 06	33.995
2024 08 18 07	33.995
2024 08 18 08	33.995
2024 08 18 09	33.995
2024 08 18 10	33.995
2024 08 18 11	33.995
2024 08 18 12	33.995
2024 08 18 13	33.995
2024 08 18 14	33.995
2024 08 18 15	33.995
2024 08 18 16	33.995
2024 08 18 17	33.995
2024 08 18 18	33.995
2024 08 18 19	33.995
2024 08 18 20	33.995
2024 08 18 21	33.995
2024 08 18 22	33.995
2024 08 18 23	33.995
2024 08 19 00	34.446
2024 08 19 01	34.446
2024 08 19 02	34.446
2024 08 19 03	34.446
2024 08 19 04	34.446
2024 08 19 05	34.446
2024 08 19 06	34.446
2024 08 19 07	34.446
2024 08 19 08	34.446
2024 08 19 09	34.446
2024 08 19 10	34.446
2024 08 19 11	34.446
2024 08 19 12	34.446
2024 08 19 13	34.446
2024 08 19 14	34.446
2024 08 19 15	34.446
2024 08 19 16	34.446
2024 08 19 17	34.446
2024 08 19 18	34.446
2024 08 19 19	34.446
2024 08 19 20	34.446
2024 08 19 21	34.446
2024 08 19 22	34.446
2024 08 19 23	34.446
2024 08 20 00	34.385
2024 08 20 01	34.385
2024 08 20 02	34.385
2024 08 20 03	34.385
2024 08 20 04	34.385
2024 08 20 05	34.385
2024 08 20 06	34.385
2024 08 20 07	34.385
2024 08 20 08	34.385
2024 08 20 09	34.385
2024 08 20 10	34.385
2024 08 20 11	34.385
2024 08 20 12	34.385
2024 08 20 13	34.385
2024 08 20 14	34.385
2024 08 20 15	34.385
2024 08 20 16	34.385
2024 08 20 17	34.385
2024 08 20 18	34.385
2024 08 20 19	34.385
2024 08 20 20	34.385
2024 08 20 21	34.385
2024 08 20 22	34.385
2024 08 20 23	34.385
2024 08 21 00	34.484
2024 08 21 01	34.484
2024 08 21 02	34.484
2024 08 21 03	34.484
2024 08 21 04	34.484
2024 08 21 05	34.484
2024 08 21 06	34.484
2024 08 21 07	34.484
2024 08 21 08	34.484
2024 08 21 09	34.484
2024 08 21 10	34.484
2024 08 21 11	34.484
2024 08 21 12	34.484
2024 08 21 13	34.484
2024 08 21 14	34.484
2024 08 21 15	34.484
2024 08 21 16	34.484
2024 08 21 17	34.484
2024 08 21 18	34.484
2024 08 21 19	34.484
2024 08 21 20	34.484
2024 08 21 21	34.484
2024 08 21 22	34.484
2024 08 21 23	34.484
2024 08 22 00	34.535
2024 08 22 01	34.535
2024 08 22 02	34.535
2024 08 22 03	34.535
2024 08 22 04	34.535
2024 08 22 05	34.535
2024 08 22 06	34.535
2024 08 22 07	34.535
2024 08 22 08	34.535
2024 08 22 09	34.535
2024 08 22 10	34.535
2024 08 22 11	34.535
2024 08 22 12	34.535
2024 08 22 13	34.535
2024 08 22 14	34.535
2024 08 22 15	34.535
2024 08 22 16	34.535
2024 08 22 17	34.535
2024 08 22 18	34.535
2024 08 22 19	34.535
2024 08 22 20	34.535
2024 08 22 21	34.535
2024 08 22 22	34.535
2024 08 22 23	34.535
2024 08 23 00	34.319
2024 08 23 01	34.319
2024 08 23 02	34.319
2024 08 23 03	34.319
2024 08 23 04	34.319
2024 08 23 05	34.319
2024 08 23 06	34.319
2024 08 23 07	34.319
2024 08 23 08	34.319
2024 08 23 09	34.319
2024 08 23 10	34.319
2024 08 23 11	34.319
2024 08 23 12	34.319
2024 08 23 13	34.319
2024 08 23 14	34.319
2024 08 23 15	34.319
2024 08 23 16	34.319
2024 08 23 17	34.319
2024 08 23 18	34.319
2024 08 23 19	34.319
2024 08 23 20	34.319
2024 08 23 21	34.319
2024 08 23 22	34.319
2024 08 23 23	34.319
2024 08 24 00	34.234
2024 08 24 01	34.234
2024 08 24 02	34.234
2024 08 24 03	34.234
2024 08 24 04	34.234
2024 08 24 05	34.234
2024 08 24 06	34.234
2024 08 24 07	34.234
2024 08 24 08	34.234
2024 08 24 09	34.234
2024 08 24 10	34.234
2024 08 24 11	34.234
2024 08 24 12	34.234
2024 08 24 13	34.234
2024 08 24 14	34.234
2024 08 24 15	34.234
2024 08 24 16	34.234
2024 08 24 17	34.234
2024 08 24 18	34.234
2024 08 24 19	34.234
2024 08 24 20	34.234
2024 08 24 21	34.234
2024 08 24 22	34.234
2024 08 24 23	34.234
2024 08 25 00	34.259
2024 08 25 01	34.259
2024 08 25 02	34.259
2024 08 25 03	34.259
2024 08 25 04	34.259
2024 08 25 05	34.259
2024 08 25 06	34.259
2024 08 25 07	34.259
2024 08 25 08	34.259
2024 08 25 09	34.259
2024 08 25 10	34.259
2024 08 25 11	34.259
2024 08 25 12	34.259
2024 08 25 13	34.259
2024 08 25 14	34.259
2024 08 25 15	34.259
2024 08 25 16	34.259
2024 08 25 17	34.259
2024 08 25 18	34.259
2024 08 25 19	34.259
2024 08 25 20	34.259
2024 08 25 21	34.259
2024 08 25 22	34.259
2024 08 25 23	34.259
2024 08 26 00	34.369
2024 08 26 01	34.369
2024 08 26 02	34.369
2024 08 26 03	34.369
2024 08 26 04	34.369
2024 08 26 05	34.369
2024 08 26 06	34.369
2024 08 26 07	34.369
2024 08 26 08	34.369
2024 08 26 09	34.369
2024 08 26 10	34.369
2024 08 26 11	34.369
2024 08 26 12	34.369
2024 08 26 13	34.369
2024 08 26 14	34.369
2024 08 26 15	34.369
2024 08 26 16	34.369
2024 08 26 17	34.369
2024 08 26 18	34.369
2024 08 26 19	34.369
2024 08 26 20	34.369
2024 08 26 21	34.369
2024 08 26 22	34.369
2024 08 26 23	34.369
2024 08 27 00	34.44
2024 08 27 01	34.44
2024 08 27 02	34.44
2024 08 27 03	34.44
2024 08 27 04	34.44
2024 08 27 05	34.44
2024 08 27 06	34.44
2024 08 27 07	34.44
2024 08 27 08	34.44
2024 08 27 09	34.44
2024 08 27 10	34.44
2024 08 27 11	34.44
2024 08 27 12	34.44
2024 08 27 13	34.44
2024 08 27 14	34.44
2024 08 27 15	34.44
2024 08 27 16	34.44
2024 08 27 17	34.44
2024 08 27 18	34.44
2024 08 27 19	34.44
2024 08 27 20	34.44
2024 08 27 21	34.44
2024 08 27 22	34.44
2024 08 27 23	34.44
2024 08 28 00	34.282
2024 08 28 01	34.282
2024 08 28 02	34.282
2024 08 28 03	34.282
2024 08 28 04	34.282
2024 08 28 05	34.282
2024 08 28 06	34.282
2024 08 28 07	34.282
2024 08 28 08	34.282
2024 08 28 09	34.282
2024 08 28 10	34.282
2024 08 28 11	34.282
2024 08 28 12	34.282
2024 08 28 13	34.282
2024 08 28 14	34.282
2024 08 28 15	34.282
2024 08 28 16	34.282
2024 08 28 17	34.282
2024 08 28 18	34.282
2024 08 28 19	34.282
2024 08 28 20	34.282
2024 08 28 21	34.282
2024 08 28 22	34.282
2024 08 28 23	34.282
2024 08 29 00	34.179
2024 08 29 01	34.179
2024 08 29 02	34.179
2024 08 29 03	34.179
2024 08 29 04	34.179
2024 08 29 05	34.179
2024 08 29 06	34.179
2024 08 29 07	34.179
2024 08 29 08	34.179
2024 08 29 09	34.179
2024 08 29 10	34.179
2024 08 29 11	34.179
2024 08 29 12	34.179
2024 08 29 13	34.179
2024 08 29 14	34.179
2024 08 29 15	34.179
2024 08 29 16	34.179
2024 08 29 17	34.179
2024 08 29 18	34.179
2024 08 29 19	34.179
2024 08 29 20	34.179
2024 08 29 21	34.179
2024 08 29 22	34.179
2024 08 29 23	34.179
2024 08 30 00	34.032
2024 08 30 01	34.032
2024 08 30 02	34.032
2024 08 30 03	34.032
2024 08 30 04	34.032
2024 08 30 05	34.032
2024 08 30 06	34.032
2024 08 30 07	34.032
2024 08 30 08	34.032
2024 08 30 09	34.032
2024 08 30 10	34.032
2024 08 30 11	34.032
2024 08 30 12	34.032
2024 08 30 13	34.032
2024 08 30 14	34.032
2024 08 30 15	34.032
2024 08 30 16	34.032
2024 08 30 17	34.032
2024 08 30 18	34.032
2024 08 30 19	34.032
2024 08 30 20	34.032
2024 08 30 21	34.032
2024 08 30 22	34.032
2024 08 30 23	34.032
2024 08 31 00	34.083
2024 08 31 01	34.083
2024 08 31 02	34.083
2024 08 31 03	34.083
2024 08 31 04	34.083
2024 08 31 05	34.083
2024 08 31 06	34.083
2024 08 31 07	34.083
2024 08 31 08	34.083
2024 08 31 09	34.083
2024 08 31 10	34.083
2024 08 31 11	34.083
2024 08 31 12	34.083
2024 08 31 13	34.083
2024 08 31 14	34.083
2024 08 31 15	34.083
2024 08 31 16	34.083
2024 08 31 17	34.083
2024 08 31 18	34.083
2024 08 31 19	34.083
2024 08 31 20	34.083
2024 08 31 21	34.083
2024 08 31 22	34.083
2024 08 31 23	34.083
2024 09 01 00	33.907
2024 09 01 01	33.907
2024 09 01 02	33.907
2024 09 01 03	33.907
2024 09 01 04	33.907
2024 09 01 05	33.907
2024 09 01 06	33.907
2024 09 01 07	33.907
2024 09 01 08	33.907
2024 09 01 09	33.907
2024 09 01 10	33.907
2024 09 01 11	33.907
2024 09 01 12	33.907
2024 09 01 13	33.907
2024 09 01 14	33.907
2024 09 01 15	33.907
2024 09 01 16	33.907
2024 09 01 17	33.907
2024 09 01 18	33.907
2024 09 01 19	33.907
2024 09 01 20	33.907
2024 09 01 21	33.907
2024 09 01 22	33.907
2024 09 01 23	33.907
2024 09 02 00	33.766
2024 09 02 01	33.766
2024 09 02 02	33.766
2024 09 02 03	33.766
2024 09 02 04	33.766
2024 09 02 05	33.766
2024 09 02 06	33.766
2024 09 02 07	33.766
2024 09 02 08	33.766
2024 09 02 09	33.766
2024 09 02 10	33.766
2024 09 02 11	33.766
2024 09 02 12	33.766
2024 09 02 13	33.766
2024 09 02 14	33.766
2024 09 02 15	33.766
2024 09 02 16	33.766
2024 09 02 17	33.766
2024 09 02 18	33.766
2024 09 02 19	33.766
2024 09 02 20	33.766
2024 09 02 21	33.766
2024 09 02 22	33.766
2024 09 02 23	33.766
2024 09 03 00	33.79
2024 09 03 01	33.79
2024 09 03 02	33.79
2024 09 03 03	33.79
2024 09 03 04	33.79
2024 09 03 05	33.79
2024 09 03 06	33.79
2024 09 03 07	33.79
2024 09 03 08	33.79
2024 09 03 09	33.79
2024 09 03 10	33.79
2024 09 03 11	33.79
2024 09 03 12	33.79
2024 09 03 13	33.79
2024 09 03 14	33.79
2024 09 03 15	33.79
2024 09 03 16	33.79
2024 09 03 17	33.79
2024 09 03 18	33.79
2024 09 03 19	33.79
2024 09 03 20	33.79
2024 09 03 21	33.79
2024 09 03 22	33.79
2024 09 03 23	33.79
2024 09 04 00	33.902
2024 09 04 01	33.902
2024 09 04 02	33.902
2024 09 04 03	33.902
2024 09 04 04	33.902
2024 09 04 05	33.902
2024 09 04 06	33.902
2024 09 04 07	33.902
2024 09 04 08	33.902
2024 09 04 09	33.902
2024 09 04 10	33.902
2024 09 04 11	33.902
2024 09 04 12	33.902
2024 09 04 13	33.902
2024 09 04 14	33.902
2024 09 04 15	33.902
2024 09 04 16	33.902
2024 09 04 17	33.902
2024 09 04 18	33.902
2024 09 04 19	33.902
2024 09 04 20	33.902
2024 09 04 21	33.902
2024 09 04 22	33.902
2024 09 04 23	33.902
2024 09 05 00	33.856
2024 09 05 01	33.856
2024 09 05 02	33.856
2024 09 05 03	33.856
2024 09 05 04	33.856
2024 09 05 05	33.856
2024 09 05 06	33.856
2024 09 05 07	33.856
2024 09 05 08	33.856
2024 09 05 09	33.856
2024 09 05 10	33.856
2024 09 05 11	33.856
2024 09 05 12	33.856
2024 09 05 13	33.856
2024 09 05 14	33.856
2024 09 05 15	33.856
2024 09 05 16	33.856
2024 09 05 17	33.856
2024 09 05 18	33.856
2024 09 05 19	33.856
2024 09 05 20	33.856
2024 09 05 21	33.856
2024 09 05 22	33.856
2024 09 05 23	33.856
2024 09 06 00	33.816
2024 09 06 01	33.816
2024 09 06 02	33.816
2024 09 06 03	33.816
2024 09 06 04	33.816
2024 09 06 05	33.816
2024 09 06 06	33.816
2024 09 06 07	33.816
2024 09 06 08	33.816
2024 09 06 09	33.816
2024 09 06 10	33.816
2024 09 06 11	33.816
2024 09 06 12	33.816
2024 09 06 13	33.816
2024 09 06 14	33.816
2024 09 06 15	33.816
2024 09 06 16	33.816
2024 09 06 17	33.816
2024 09 06 18	33.816
2024 09 06 19	33.816
2024 09 06 20	33.816
2024 09 06 21	33.816
2024 09 06 22	33.816
2024 09 06 23	33.816
2024 09 07 00	33.809
2024 09 07 01	33.809
2024 09 07 02	33.809
2024 09 07 03	33.809
2024 09 07 04	33.809
2024 09 07 05	33.809
2024 09 07 06	33.809
2024 09 07 07	33.809
2024 09 07 08	33.809
2024 09 07 09	33.809
2024 09 07 10	33.809
2024 09 07 11	33.809
2024 09 07 12	33.809
2024 09 07 13	33.809
2024 09 07 14	33.809
2024 09 07 15	33.809
2024 09 07 16	33.809
2024 09 07 17	33.809
2024 09 07 18	33.809
2024 09 07 19	33.809
2024 09 07 20	33.809
2024 09 07 21	33.809
2024 09 07 22	33.809
2024 09 07 23	33.809
2024 09 08 00	33.774
2024 09 08 01	33.774
2024 09 08 02	33.774
2024 09 08 03	33.774
2024 09 08 04	33.774
2024 09 08 05	33.774
2024 09 08 06	33.774
2024 09 08 07	33.774
2024 09 08 08	33.774
2024 09 08 09	33.774
2024 09 08 10	33.774
2024 09 08 11	33.774
2024 09 08 12	33.774
2024 09 08 13	33.774
2024 09 08 14	33.774
2024 09 08 15	33.774
2024 09 08 16	33.774
2024 09 08 17	33.774
2024 09 08 18	33.774
2024 09 08 19	33.774
2024 09 08 20	33.774
2024 09 08 21	33.774
2024 09 08 22	33.774
2024 09 08 23	33.774
2024 09 09 00	33.853
2024 09 09 01	33.853
2024 09 09 02	33.853
2024 09 09 03	33.853
2024 09 09 04	33.853
2024 09 09 05	33.853
2024 09 09 06	33.853
2024 09 09 07	33.853
2024 09 09 08	33.853
2024 09 09 09	33.853
2024 09 09 10	33.853
2024 09 09 11	33.853
2024 09 09 12	33.853
2024 09 09 13	33.853
2024 09 09 14	33.853
2024 09 09 15	33.853
2024 09 09 16	33.853
2024 09 09 17	33.853
2024 09 09 18	33.853
2024 09 09 19	33.853
2024 09 09 20	33.853
2024 09 09 21	33.853
2024 09 09 22	33.853
2024 09 09 23	33.853
2024 09 10 00	33.8
2024 09 10 01	33.8
2024 09 10 02	33.8
2024 09 10 03	33.8
2024 09 10 04	33.8
2024 09 10 05	33.8
2024 09 10 06	33.8
2024 09 10 07	33.8
2024 09 10 08	33.8
2024 09 10 09	33.8
2024 09 10 10	33.8
2024 09 10 11	33.8
2024 09 10 12	33.8
2024 09 10 13	33.8
2024 09 10 14	33.8
2024 09 10 15	33.8
2024 09 10 16	33.8
2024 09 10 17	33.8
2024 09 10 18	33.8
2024 09 10 19	33.8
2024 09 10 20	33.8
2024 09 10 21	33.8
2024 09 10 22	33.8
2024 09 10 23	33.8
2024 09 11 00	33.888
2024 09 11 01	33.888
2024 09 11 02	33.888
2024 09 11 03	33.888
2024 09 11 04	33.888
2024 09 11 05	33.888
2024 09 11 06	33.888
2024 09 11 07	33.888
2024 09 11 08	33.888
2024 09 11 09	33.888
2024 09 11 10	33.888
2024 09 11 11	33.888
2024 09 11 12	33.888
2024 09 11 13	33.888
2024 09 11 14	33.888
2024 09 11 15	33.888
2024 09 11 16	33.888
2024 09 11 17	33.888
2024 09 11 18	33.888
2024 09 11 19	33.888
2024 09 11 20	33.888
2024 09 11 21	33.888
2024 09 11 22	33.888
2024 09 11 23	33.888
2024 09 12 00	33.801
2024 09 12 01	33.801
2024 09 12 02	33.801
2024 09 12 03	33.801
2024 09 12 04	33.801
2024 09 12 05	33.801
2024 09 12 06	33.801
2024 09 12 07	33.801
2024 09 12 08	33.801
2024 09 12 09	33.801
2024 09 12 10	33.801
2024 09 12 11	33.801
2024 09 12 12	33.801
2024 09 12 13	33.801
2024 09 12 14	33.801
2024 09 12 15	33.801
2024 09 12 16	33.801
2024 09 12 17	33.801
2024 09 12 18	33.801
2024 09 12 19	33.801
2024 09 12 20	33.801
2024 09 12 21	33.801
2024 09 12 22	33.801
2024 09 12 23	33.801
2024 09 13 00	33.851
2024 09 13 01	33.851
2024 09 13 02	33.851
2024 09 13 03	33.851
2024 09 13 04	33.851
2024 09 13 05	33.851
2024 09 13 06	33.851
2024 09 13 07	33.851
2024 09 13 08	33.851
2024 09 13 09	33.851
2024 09 13 10	33.851
2024 09 13 11	33.851
2024 09 13 12	33.851
2024 09 13 13	33.851
2024 09 13 14	33.851
2024 09 13 15	33.851
2024 09 13 16	33.851
2024 09 13 17	33.851
2024 09 13 18	33.851
2024 09 13 19	33.851
2024 09 13 20	33.851
2024 09 13 21	33.851
2024 09 13 22	33.851
2024 09 13 23	33.851
2024 09 14 00	34.036
2024 09 14 01	34.036
2024 09 14 02	34.036
2024 09 14 03	34.036
2024 09 14 04	34.036
2024 09 14 05	34.036
2024 09 14 06	34.036
2024 09 14 07	34.036
2024 09 14 08	34.036
2024 09 14 09	34.036
2024 09 14 10	34.036
2024 09 14 11	34.036
2024 09 14 12	34.036
2024 09 14 13	34.036
2024 09 14 14	34.036
2024 09 14 15	34.036
2024 09 14 16	34.036
2024 09 14 17	34.036
2024 09 14 18	34.036
2024 09 14 19	34.036
2024 09 14 20	34.036
2024 09 14 21	34.036
2024 09 14 22	34.036
2024 09 14 23	34.036
2024 09 15 00	34.343
2024 09 15 01	34.343
2024 09 15 02	34.343
2024 09 15 03	34.343
2024 09 15 04	34.343
2024 09 15 05	34.343
2024 09 15 06	34.343
2024 09 15 07	34.343
2024 09 15 08	34.343
2024 09 15 09	34.343
2024 09 15 10	34.343
2024 09 15 11	34.343
2024 09 15 12	34.343
2024 09 15 13	34.343
2024 09 15 14	34.343
2024 09 15 15	34.343
2024 09 15 16	34.343
2024 09 15 17	34.343
2024 09 15 18	34.343
2024 09 15 19	34.343
2024 09 15 20	34.343
2024 09 15 21	34.343
2024 09 15 22	34.343
2024 09 15 23	34.343
2024 09 16 00	34.387
2024 09 16 01	34.387
2024 09 16 02	34.387
2024 09 16 03	34.387
2024 09 16 04	34.387
2024 09 16 05	34.387
2024 09 16 06	34.387
2024 09 16 07	34.387
2024 09 16 08	34.387
2024 09 16 09	34.387
2024 09 16 10	34.387
2024 09 16 11	34.387
2024 09 16 12	34.387
2024 09 16 13	34.387
2024 09 16 14	34.387
2024 09 16 15	34.387
2024 09 16 16	34.387
2024 09 16 17	34.387
2024 09 16 18	34.387
2024 09 16 19	34.387
2024 09 16 20	34.387
2024 09 16 21	34.387
2024 09 16 22	34.387
2024 09 16 23	34.387
2024 09 17 00	34.523
2024 09 17 01	34.523
2024 09 17 02	34.523
2024 09 17 03	34.523
2024 09 17 04	34.523
2024 09 17 05	34.523
2024 09 17 06	34.523
2024 09 17 07	34.523
2024 09 17 08	34.523
2024 09 17 09	34.523
2024 09 17 10	34.523
2024 09 17 11	34.523
2024 09 17 12	34.523
2024 09 17 13	34.523
2024 09 17 14	34.523
2024 09 17 15	34.523
