Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2024 06 26 16	20.748
2024 06 26 17	20.783
2024 06 26 18	20.791
2024 06 26 19	20.754
2024 06 26 20	20.694
2024 06 26 21	20.653
2024 06 26 22	20.616
2024 06 26 23	20.56
2024 06 27 00	20.302
2024 06 27 01	20.203
2024 06 27 02	20.131
2024 06 27 03	20.082
2024 06 27 04	20.039
2024 06 27 05	20.003
2024 06 27 06	19.976
2024 06 27 07	19.957
2024 06 27 08	19.95
2024 06 27 09	19.957
2024 06 27 10	20.001
2024 06 27 11	20.084
2024 06 27 12	20.204
2024 06 27 13	20.311
2024 06 27 14	20.394
2024 06 27 15	20.484
2024 06 27 16	20.562
2024 06 27 17	20.608
2024 06 27 18	20.619
2024 06 27 19	20.603
2024 06 27 20	20.574
2024 06 27 21	20.533
2024 06 27 22	20.486
2024 06 27 23	20.442
2024 06 28 00	20.4
2024 06 28 01	20.379
2024 06 28 02	20.37
2024 06 28 03	20.342
2024 06 28 04	20.306
2024 06 28 05	20.278
2024 06 28 06	20.266
2024 06 28 07	20.271
2024 06 28 08	20.295
2024 06 28 09	20.339
2024 06 28 10	20.382
2024 06 28 11	20.413
2024 06 28 12	20.441
2024 06 28 13	20.468
2024 06 28 14	20.504
2024 06 28 15	20.567
2024 06 28 16	20.623
2024 06 28 17	20.657
2024 06 28 18	20.67
2024 06 28 19	20.647
2024 06 28 20	20.595
2024 06 28 21	20.536
2024 06 28 22	20.485
2024 06 28 23	20.44
2024 06 29 00	20.391
2024 06 29 01	20.332
2024 06 29 02	20.278
2024 06 29 03	20.238
2024 06 29 04	20.211
2024 06 29 05	20.184
2024 06 29 06	20.157
2024 06 29 07	20.131
2024 06 29 08	20.112
2024 06 29 09	20.1
2024 06 29 10	20.086
2024 06 29 11	20.074
2024 06 29 12	20.079
2024 06 29 13	20.104
2024 06 29 14	20.135
2024 06 29 15	20.162
2024 06 29 16	20.178
2024 06 29 17	20.177
2024 06 29 18	20.156
2024 06 29 19	20.126
2024 06 29 20	20.101
2024 06 29 21	20.076
2024 06 29 22	20.058
2024 06 29 23	20.042
2024 06 30 00	20.027
2024 06 30 01	20.012
2024 06 30 02	20.007
2024 06 30 03	19.978
2024 06 30 04	19.935
2024 06 30 05	19.888
2024 06 30 06	19.843
2024 06 30 07	19.812
2024 06 30 08	19.823
2024 06 30 09	19.898
2024 06 30 10	20.028
2024 06 30 11	20.193
2024 06 30 12	20.39
2024 06 30 13	20.586
2024 06 30 14	20.761
2024 06 30 15	20.917
2024 06 30 16	21.025
2024 06 30 17	21.066
2024 06 30 18	21.021
2024 06 30 19	20.928
2024 06 30 20	20.807
2024 06 30 21	20.671
2024 06 30 22	20.541
2024 06 30 23	20.414
2024 07 01 00	20.293
2024 07 01 01	20.178
2024 07 01 02	20.075
2024 07 01 03	20.035
2024 07 01 04	20.058
2024 07 01 05	20.069
2024 07 01 06	20.056
2024 07 01 07	20.031
2024 07 01 08	20.031
2024 07 01 09	20.054
2024 07 01 10	20.095
2024 07 01 11	20.165
2024 07 01 12	20.26
2024 07 01 13	20.346
2024 07 01 14	20.405
2024 07 01 15	20.451
2024 07 01 16	20.486
2024 07 01 17	20.502
2024 07 01 18	20.485
2024 07 01 19	20.449
2024 07 01 20	20.4
2024 07 01 21	20.357
2024 07 01 22	20.329
2024 07 01 23	20.304
2024 07 02 00	20.281
2024 07 02 01	20.252
2024 07 02 02	20.24
2024 07 02 03	20.235
2024 07 02 04	20.218
2024 07 02 05	20.186
2024 07 02 06	20.148
2024 07 02 07	20.123
2024 07 02 08	20.123
2024 07 02 09	20.157
2024 07 02 10	20.207
2024 07 02 11	20.267
2024 07 02 12	20.346
2024 07 02 13	20.433
2024 07 02 14	20.526
2024 07 02 15	20.618
2024 07 02 16	20.668
2024 07 02 17	20.682
2024 07 02 18	20.655
2024 07 02 19	20.593
2024 07 02 20	20.503
2024 07 02 21	20.447
2024 07 02 22	20.401
2024 07 02 23	20.338
2024 07 03 00	20.326
2024 07 03 01	20.267
2024 07 03 02	20.21
2024 07 03 03	20.158
2024 07 03 04	20.113
2024 07 03 05	20.069
2024 07 03 06	20.045
2024 07 03 07	20.034
2024 07 03 08	20.064
2024 07 03 09	20.145
2024 07 03 10	20.268
2024 07 03 11	20.393
2024 07 03 12	20.512
2024 07 03 13	20.642
2024 07 03 14	20.774
2024 07 03 15	20.882
2024 07 03 16	20.946
2024 07 03 17	20.969
2024 07 03 18	20.941
2024 07 03 19	20.878
2024 07 03 20	20.796
2024 07 03 21	20.711
2024 07 03 22	20.638
2024 07 03 23	20.582
2024 07 04 00	20.535
2024 07 04 01	20.496
2024 07 04 02	20.469
2024 07 04 03	20.447
2024 07 04 04	20.423
2024 07 04 05	20.403
2024 07 04 06	20.395
2024 07 04 07	20.388
2024 07 04 08	20.386
2024 07 04 09	20.393
2024 07 04 10	20.416
2024 07 04 11	20.449
2024 07 04 12	20.506
2024 07 04 13	20.618
2024 07 04 14	20.777
2024 07 04 15	20.904
2024 07 04 16	20.966
2024 07 04 17	20.985
2024 07 04 18	20.938
2024 07 04 19	20.868
2024 07 04 20	20.784
2024 07 04 21	20.707
2024 07 04 22	20.64
2024 07 04 23	20.583
2024 07 05 00	20.532
2024 07 05 01	20.487
2024 07 05 02	20.453
2024 07 05 03	20.425
2024 07 05 04	20.395
2024 07 05 05	20.371
2024 07 05 06	20.359
2024 07 05 07	20.365
2024 07 05 08	20.389
2024 07 05 09	20.428
2024 07 05 10	20.489
2024 07 05 11	20.573
2024 07 05 12	20.656
2024 07 05 13	20.746
2024 07 05 14	20.881
2024 07 05 15	21.059
2024 07 05 16	21.205
2024 07 05 17	21.299
2024 07 05 18	21.331
2024 07 05 19	21.3
2024 07 05 20	21.206
2024 07 05 21	21.056
2024 07 05 22	20.963
2024 07 05 23	20.885
2024 07 06 00	20.807
2024 07 06 01	20.73
2024 07 06 02	20.666
2024 07 06 03	20.616
2024 07 06 04	20.585
2024 07 06 05	20.558
2024 07 06 06	20.545
2024 07 06 07	20.54
2024 07 06 08	20.544
2024 07 06 09	20.535
2024 07 06 10	20.52
2024 07 06 11	20.499
2024 07 06 12	20.476
2024 07 06 13	20.455
2024 07 06 14	20.458
2024 07 06 15	20.446
2024 07 06 16	20.433
2024 07 06 17	20.423
2024 07 06 18	20.423
2024 07 06 19	20.418
2024 07 06 20	20.435
2024 07 06 21	20.419
2024 07 06 22	20.397
2024 07 06 23	20.348
2024 07 07 00	20.274
2024 07 07 01	20.268
2024 07 07 02	20.237
2024 07 07 03	20.205
2024 07 07 04	20.174
2024 07 07 05	20.142
2024 07 07 06	20.118
2024 07 07 07	20.099
2024 07 07 08	20.085
2024 07 07 09	20.122
2024 07 07 10	20.217
2024 07 07 11	20.344
2024 07 07 12	20.492
2024 07 07 13	20.663
2024 07 07 14	20.826
2024 07 07 15	20.948
2024 07 07 16	20.995
2024 07 07 17	20.984
2024 07 07 18	20.928
2024 07 07 19	20.849
2024 07 07 20	20.732
2024 07 07 21	20.607
2024 07 07 22	20.503
2024 07 07 23	20.417
2024 07 08 00	20.333
2024 07 08 01	20.261
2024 07 08 02	20.208
2024 07 08 03	20.165
2024 07 08 04	20.126
2024 07 08 05	20.088
2024 07 08 06	20.052
2024 07 08 07	20.038
2024 07 08 08	20.069
2024 07 08 09	20.162
2024 07 08 10	20.311
2024 07 08 11	20.483
2024 07 08 12	20.652
2024 07 08 13	20.809
2024 07 08 14	20.954
2024 07 08 15	21.095
2024 07 08 16	21.199
2024 07 08 17	21.25
2024 07 08 18	21.244
2024 07 08 19	21.221
2024 07 08 20	21.177
2024 07 08 21	21.119
2024 07 08 22	21.049
2024 07 08 23	20.971
2024 07 09 00	20.894
2024 07 09 01	20.814
2024 07 09 02	20.73
2024 07 09 03	20.656
2024 07 09 04	20.595
2024 07 09 05	20.55
2024 07 09 06	20.54
2024 07 09 07	20.535
2024 07 09 08	20.581
2024 07 09 09	20.699
2024 07 09 10	20.883
2024 07 09 11	21.096
2024 07 09 12	21.267
2024 07 09 13	21.386
2024 07 09 14	21.456
2024 07 09 15	21.474
2024 07 09 16	21.464
2024 07 09 17	21.452
2024 07 09 18	21.419
2024 07 09 19	21.37
2024 07 09 20	21.309
2024 07 09 21	21.24
2024 07 09 22	21.154
2024 07 09 23	21.035
2024 07 10 00	20.496
2024 07 10 01	20.463
2024 07 10 02	20.426
2024 07 10 03	20.372
2024 07 10 04	20.309
2024 07 10 05	20.248
2024 07 10 06	20.196
2024 07 10 07	20.178
2024 07 10 08	20.227
2024 07 10 09	20.338
2024 07 10 10	20.442
2024 07 10 11	20.549
2024 07 10 12	20.612
2024 07 10 13	20.687
2024 07 10 14	20.753
2024 07 10 15	20.797
2024 07 10 16	20.82
2024 07 10 17	20.828
2024 07 10 18	20.8
2024 07 10 19	20.733
2024 07 10 20	20.636
2024 07 10 21	20.54
2024 07 10 22	20.454
2024 07 10 23	20.374
2024 07 11 00	20.276
2024 07 11 01	20.177
2024 07 11 02	20.08
2024 07 11 03	19.98
2024 07 11 04	19.87
2024 07 11 05	19.753
2024 07 11 06	19.645
2024 07 11 07	19.602
2024 07 11 08	19.641
2024 07 11 09	19.769
2024 07 11 10	19.976
2024 07 11 11	20.238
2024 07 11 12	20.351
2024 07 11 13	20.335
2024 07 11 14	20.407
2024 07 11 15	20.478
2024 07 11 16	20.541
2024 07 11 17	20.602
2024 07 11 18	20.689
2024 07 11 19	20.765
2024 07 11 20	20.802
2024 07 11 21	20.808
2024 07 11 22	20.805
2024 07 11 23	20.804
2024 07 12 00	20.785
2024 07 12 01	20.706
2024 07 12 02	20.62
2024 07 12 03	20.554
2024 07 12 04	20.521
2024 07 12 05	20.523
2024 07 12 06	20.518
2024 07 12 07	20.512
2024 07 12 08	20.52
2024 07 12 09	20.54
2024 07 12 10	20.579
2024 07 12 11	20.638
2024 07 12 12	20.721
2024 07 12 13	20.816
2024 07 12 14	20.903
2024 07 12 15	20.987
2024 07 12 16	21.034
2024 07 12 17	21.034
2024 07 12 18	21.018
2024 07 12 19	20.988
2024 07 12 20	20.959
2024 07 12 21	20.951
2024 07 12 22	20.945
2024 07 12 23	20.937
2024 07 13 00	20.922
2024 07 13 01	20.91
2024 07 13 02	20.898
2024 07 13 03	20.899
2024 07 13 04	20.92
2024 07 13 05	20.909
2024 07 13 06	20.895
2024 07 13 07	20.887
2024 07 13 08	20.897
2024 07 13 09	20.93
2024 07 13 10	20.984
2024 07 13 11	21.045
2024 07 13 12	21.095
2024 07 13 13	21.138
2024 07 13 14	21.164
2024 07 13 15	21.166
2024 07 13 16	21.15
2024 07 13 17	21.128
2024 07 13 18	21.108
2024 07 13 19	21.079
2024 07 13 20	21.039
2024 07 13 21	20.999
2024 07 13 22	20.961
2024 07 13 23	20.925
2024 07 14 00	20.891
2024 07 14 01	20.861
2024 07 14 02	20.832
2024 07 14 03	20.8
2024 07 14 04	20.758
2024 07 14 05	20.721
2024 07 14 06	20.72
2024 07 14 07	20.72
2024 07 14 08	20.724
2024 07 14 09	20.749
2024 07 14 10	20.848
2024 07 14 11	21.022
2024 07 14 12	21.202
2024 07 14 13	21.405
2024 07 14 14	21.632
2024 07 14 15	21.84
2024 07 14 16	21.973
2024 07 14 17	21.972
2024 07 14 18	21.915
2024 07 14 19	21.823
2024 07 14 20	21.728
2024 07 14 21	21.628
2024 07 14 22	21.532
2024 07 14 23	21.445
2024 07 15 00	21.347
2024 07 15 01	21.248
2024 07 15 02	21.179
2024 07 15 03	21.116
2024 07 15 04	21.076
2024 07 15 05	21.06
2024 07 15 06	20.97
2024 07 15 07	20.88
2024 07 15 08	20.829
2024 07 15 09	20.814
2024 07 15 10	20.814
2024 07 15 11	20.821
2024 07 15 12	20.903
2024 07 15 13	21.077
2024 07 15 14	21.255
2024 07 15 15	21.416
2024 07 15 16	21.551
2024 07 15 17	21.61
2024 07 15 18	21.6
2024 07 15 19	21.543
2024 07 15 20	21.452
2024 07 15 21	21.343
2024 07 15 22	21.236
2024 07 15 23	21.139
2024 07 16 00	21.035
2024 07 16 01	20.939
2024 07 16 02	20.862
2024 07 16 03	20.806
2024 07 16 04	20.764
2024 07 16 05	20.732
2024 07 16 06	20.705
2024 07 16 07	20.694
2024 07 16 08	20.705
2024 07 16 09	20.736
2024 07 16 10	20.781
2024 07 16 11	20.836
2024 07 16 12	20.9
2024 07 16 13	20.982
2024 07 16 14	21.076
2024 07 16 15	21.174
2024 07 16 16	21.263
2024 07 16 17	21.301
2024 07 16 18	21.282
2024 07 16 19	21.237
2024 07 16 20	21.175
2024 07 16 21	21.106
2024 07 16 22	21.041
2024 07 16 23	20.97
2024 07 17 00	20.981
2024 07 17 01	20.931
2024 07 17 02	20.893
2024 07 17 03	20.859
2024 07 17 04	20.819
2024 07 17 05	20.775
2024 07 17 06	20.74
2024 07 17 07	20.72
2024 07 17 08	20.707
2024 07 17 09	20.696
2024 07 17 10	20.691
2024 07 17 11	20.69
2024 07 17 12	20.691
2024 07 17 13	20.698
2024 07 17 14	20.711
2024 07 17 15	20.737
2024 07 17 16	20.773
2024 07 17 17	20.801
2024 07 17 18	20.805
2024 07 17 19	20.782
2024 07 17 20	20.73
2024 07 17 21	20.671
2024 07 17 22	20.613
2024 07 17 23	20.554
2024 07 18 00	20.493
2024 07 18 01	20.433
2024 07 18 02	20.372
2024 07 18 03	20.318
2024 07 18 04	20.273
2024 07 18 05	20.233
2024 07 18 06	20.211
2024 07 18 07	20.273
2024 07 18 08	20.369
2024 07 18 09	20.484
2024 07 18 10	20.618
2024 07 18 11	20.751
2024 07 18 12	20.839
2024 07 18 13	20.942
2024 07 18 14	21.061
2024 07 18 15	21.183
2024 07 18 16	21.279
2024 07 18 17	21.339
2024 07 18 18	21.372
2024 07 18 19	21.378
2024 07 18 20	21.357
2024 07 18 21	21.328
2024 07 18 22	21.302
2024 07 18 23	21.278
2024 07 19 00	21.251
2024 07 19 01	21.223
2024 07 19 02	21.195
2024 07 19 03	21.153
2024 07 19 04	21.1
2024 07 19 05	21.048
2024 07 19 06	21.007
2024 07 19 07	20.999
2024 07 19 08	21.054
2024 07 19 09	21.18
2024 07 19 10	21.367
2024 07 19 11	21.591
2024 07 19 12	21.806
2024 07 19 13	22.029
2024 07 19 14	22.247
2024 07 19 15	22.441
2024 07 19 16	22.587
2024 07 19 17	22.681
2024 07 19 18	22.728
2024 07 19 19	22.719
2024 07 19 20	22.653
2024 07 19 21	22.553
2024 07 19 22	22.45
2024 07 19 23	22.349
2024 07 20 00	22.25
2024 07 20 01	22.156
2024 07 20 02	22.067
2024 07 20 03	21.976
2024 07 20 04	21.889
2024 07 20 05	21.806
2024 07 20 06	21.735
2024 07 20 07	21.701
2024 07 20 08	21.728
2024 07 20 09	21.825
2024 07 20 10	21.991
2024 07 20 11	22.209
2024 07 20 12	22.433
2024 07 20 13	22.593
2024 07 20 14	22.737
2024 07 20 15	22.796
2024 07 20 16	22.775
2024 07 20 17	22.706
2024 07 20 18	22.629
2024 07 20 19	22.543
2024 07 20 20	22.424
2024 07 20 21	22.213
2024 07 20 22	21.965
2024 07 20 23	21.759
2024 07 21 00	21.603
2024 07 21 01	21.497
2024 07 21 02	21.435
2024 07 21 03	21.391
2024 07 21 04	21.355
2024 07 21 05	21.323
2024 07 21 06	21.299
2024 07 21 07	21.282
2024 07 21 08	21.273
2024 07 21 09	21.278
2024 07 21 10	21.301
2024 07 21 11	21.335
2024 07 21 12	21.373
2024 07 21 13	21.4
2024 07 21 14	21.428
2024 07 21 15	21.459
2024 07 21 16	21.478
2024 07 21 17	21.484
2024 07 21 18	21.474
2024 07 21 19	21.452
2024 07 21 20	21.438
2024 07 21 21	21.427
2024 07 21 22	21.423
2024 07 21 23	21.421
2024 07 22 00	21.404
2024 07 22 01	21.396
2024 07 22 02	21.391
2024 07 22 03	21.382
2024 07 22 04	21.373
2024 07 22 05	21.363
2024 07 22 06	21.354
2024 07 22 07	21.348
2024 07 22 08	21.35
2024 07 22 09	21.39
2024 07 22 10	21.467
2024 07 22 11	21.551
2024 07 22 12	21.623
2024 07 22 13	21.687
2024 07 22 14	21.743
2024 07 22 15	21.782
2024 07 22 16	21.8
2024 07 22 17	21.791
2024 07 22 18	21.758
2024 07 22 19	21.705
2024 07 22 20	21.638
2024 07 22 21	21.575
2024 07 22 22	21.524
2024 07 22 23	21.482
2024 07 23 00	21.447
2024 07 23 01	21.417
2024 07 23 02	21.392
2024 07 23 03	21.368
2024 07 23 04	21.346
2024 07 23 05	21.323
2024 07 23 06	21.302
2024 07 23 07	21.297
2024 07 23 08	21.321
2024 07 23 09	21.372
2024 07 23 10	21.441
2024 07 23 11	21.523
2024 07 23 12	21.618
2024 07 23 13	21.708
2024 07 23 14	21.787
2024 07 23 15	21.846
2024 07 23 16	21.89
2024 07 23 17	21.914
2024 07 23 18	21.914
2024 07 23 19	21.889
2024 07 23 20	21.84
2024 07 23 21	21.782
2024 07 23 22	21.728
2024 07 23 23	21.682
2024 07 24 00	20.816
2024 07 24 01	20.791
2024 07 24 02	20.775
2024 07 24 03	20.758
2024 07 24 04	20.74
2024 07 24 05	20.719
2024 07 24 06	20.703
2024 07 24 07	20.703
2024 07 24 08	20.739
2024 07 24 09	20.807
2024 07 24 10	20.879
2024 07 24 11	20.955
2024 07 24 12	21.037
2024 07 24 13	21.129
2024 07 24 14	21.223
2024 07 24 15	21.3
2024 07 24 16	21.341
2024 07 24 17	21.339
2024 07 24 18	21.327
2024 07 24 19	21.311
2024 07 24 20	21.272
2024 07 24 21	21.224
2024 07 24 22	21.181
2024 07 24 23	21.131
2024 07 25 00	21.086
2024 07 25 01	21.06
2024 07 25 02	21.037
2024 07 25 03	21.018
2024 07 25 04	20.998
2024 07 25 05	20.972
2024 07 25 06	20.949
2024 07 25 07	20.944
2024 07 25 08	20.964
2024 07 25 09	21.008
2024 07 25 10	21.076
2024 07 25 11	21.166
2024 07 25 12	21.255
2024 07 25 13	21.336
2024 07 25 14	21.418
2024 07 25 15	21.51
2024 07 25 16	21.596
2024 07 25 17	21.648
2024 07 25 18	21.656
2024 07 25 19	21.628
2024 07 25 20	21.589
2024 07 25 21	21.549
2024 07 25 22	21.509
2024 07 25 23	21.459
2024 07 26 00	21.381
2024 07 26 01	21.295
2024 07 26 02	21.217
2024 07 26 03	21.175
2024 07 26 04	21.159
2024 07 26 05	21.12
2024 07 26 06	21.064
2024 07 26 07	21.021
2024 07 26 08	21.046
2024 07 26 09	21.17
2024 07 26 10	21.343
2024 07 26 11	21.523
2024 07 26 12	21.671
2024 07 26 13	21.814
2024 07 26 14	21.958
2024 07 26 15	22.085
2024 07 26 16	22.192
2024 07 26 17	22.269
2024 07 26 18	22.281
2024 07 26 19	22.222
2024 07 26 20	22.143
2024 07 26 21	22.117
2024 07 26 22	22.101
2024 07 26 23	22.021
2024 07 27 00	21.864
2024 07 27 01	21.716
2024 07 27 02	21.626
2024 07 27 03	21.567
2024 07 27 04	21.529
2024 07 27 05	21.479
2024 07 27 06	21.418
2024 07 27 07	21.36
2024 07 27 08	21.364
2024 07 27 09	21.486
2024 07 27 10	21.692
2024 07 27 11	21.935
2024 07 27 12	22.143
2024 07 27 13	22.332
2024 07 27 14	22.571
2024 07 27 15	22.732
2024 07 27 16	22.783
2024 07 27 17	22.716
2024 07 27 18	22.602
2024 07 27 19	22.512
2024 07 27 20	22.446
2024 07 27 21	22.395
2024 07 27 22	22.376
2024 07 27 23	22.345
2024 07 28 00	22.19
2024 07 28 01	21.903
2024 07 28 02	21.552
2024 07 28 03	21.311
2024 07 28 04	21.265
2024 07 28 05	21.303
2024 07 28 06	21.305
2024 07 28 07	21.306
2024 07 28 08	21.293
2024 07 28 09	21.284
2024 07 28 10	21.268
2024 07 28 11	21.257
2024 07 28 12	21.262
2024 07 28 13	21.249
2024 07 28 14	21.236
2024 07 28 15	21.207
2024 07 28 16	21.227
2024 07 28 17	21.279
2024 07 28 18	21.338
2024 07 28 19	21.357
2024 07 28 20	21.329
2024 07 28 21	21.281
2024 07 28 22	21.195
2024 07 28 23	21.042
2024 07 29 00	20.929
2024 07 29 01	20.883
2024 07 29 02	20.83
2024 07 29 03	20.758
2024 07 29 04	20.693
2024 07 29 05	20.639
2024 07 29 06	20.604
2024 07 29 07	20.609
2024 07 29 08	20.658
2024 07 29 09	20.735
2024 07 29 10	20.835
2024 07 29 11	20.988
2024 07 29 12	21.207
2024 07 29 13	21.441
2024 07 29 14	21.632
2024 07 29 15	21.772
2024 07 29 16	21.932
2024 07 29 17	22.065
2024 07 29 18	22.135
2024 07 29 19	22.116
2024 07 29 20	22.033
2024 07 29 21	21.927
2024 07 29 22	21.812
2024 07 29 23	21.704
2024 07 30 00	21.611
2024 07 30 01	21.528
2024 07 30 02	21.436
2024 07 30 03	21.323
2024 07 30 04	21.197
2024 07 30 05	21.072
2024 07 30 06	20.968
2024 07 30 07	20.923
2024 07 30 08	20.96
2024 07 30 09	21.09
2024 07 30 10	21.268
2024 07 30 11	21.113
2024 07 30 12	21.064
2024 07 30 13	21.093
2024 07 30 14	21.107
2024 07 30 15	21.138
2024 07 30 16	21.147
2024 07 30 17	21.174
2024 07 30 18	21.167
2024 07 30 19	20.984
2024 07 30 20	20.672
2024 07 30 21	20.501
2024 07 30 22	20.407
2024 07 30 23	20.378
2024 07 31 00	19.634
2024 07 31 01	19.686
2024 07 31 02	19.728
2024 07 31 03	19.744
2024 07 31 04	19.748
2024 07 31 05	19.754
2024 07 31 06	19.782
2024 07 31 07	19.852
2024 07 31 08	19.98
2024 07 31 09	20.184
2024 07 31 10	20.441
2024 07 31 11	20.696
2024 07 31 12	20.901
2024 07 31 13	21.077
2024 07 31 14	21.241
2024 07 31 15	21.385
2024 07 31 16	21.494
2024 07 31 17	21.567
2024 07 31 18	21.603
2024 07 31 19	21.618
2024 07 31 20	21.627
2024 07 31 21	21.613
2024 07 31 22	21.605
2024 07 31 23	21.615
2024 08 01 00	21.63
2024 08 01 01	21.625
2024 08 01 02	21.602
2024 08 01 03	21.583
2024 08 01 04	21.58
2024 08 01 05	21.582
2024 08 01 06	21.601
2024 08 01 07	21.646
2024 08 01 08	21.71
2024 08 01 09	21.794
2024 08 01 10	21.895
2024 08 01 11	21.997
2024 08 01 12	22.079
2024 08 01 13	22.127
2024 08 01 14	22.18
2024 08 01 15	22.281
2024 08 01 16	22.374
2024 08 01 17	22.443
2024 08 01 18	22.475
2024 08 01 19	22.48
2024 08 01 20	22.473
2024 08 01 21	22.467
2024 08 01 22	22.457
2024 08 01 23	22.439
2024 08 02 00	22.412
2024 08 02 01	22.383
2024 08 02 02	22.363
2024 08 02 03	22.343
2024 08 02 04	22.311
2024 08 02 05	22.28
2024 08 02 06	22.256
2024 08 02 07	22.247
2024 08 02 08	22.249
2024 08 02 09	22.272
2024 08 02 10	22.336
2024 08 02 11	22.416
2024 08 02 12	22.508
2024 08 02 13	22.576
2024 08 02 14	22.631
2024 08 02 15	22.703
2024 08 02 16	22.763
2024 08 02 17	22.806
2024 08 02 18	22.804
2024 08 02 19	22.766
2024 08 02 20	22.712
2024 08 02 21	22.664
2024 08 02 22	22.624
2024 08 02 23	22.587
2024 08 03 00	22.546
2024 08 03 01	22.509
2024 08 03 02	22.464
2024 08 03 03	22.423
2024 08 03 04	22.403
2024 08 03 05	22.361
2024 08 03 06	22.311
2024 08 03 07	22.272
2024 08 03 08	22.256
2024 08 03 09	22.288
2024 08 03 10	22.387
2024 08 03 11	22.522
2024 08 03 12	22.653
2024 08 03 13	22.788
2024 08 03 14	22.927
2024 08 03 15	23.037
2024 08 03 16	23.112
2024 08 03 17	23.126
2024 08 03 18	23.057
2024 08 03 19	22.941
2024 08 03 20	22.814
2024 08 03 21	22.684
2024 08 03 22	22.572
2024 08 03 23	22.495
2024 08 04 00	22.431
2024 08 04 01	22.353
2024 08 04 02	22.276
2024 08 04 03	22.207
2024 08 04 04	22.148
2024 08 04 05	22.092
2024 08 04 06	22.033
2024 08 04 07	22.0
2024 08 04 08	22.023
2024 08 04 09	22.112
2024 08 04 10	22.221
2024 08 04 11	22.304
2024 08 04 12	22.365
2024 08 04 13	22.439
2024 08 04 14	22.509
2024 08 04 15	22.561
2024 08 04 16	22.596
2024 08 04 17	22.614
2024 08 04 18	22.605
2024 08 04 19	22.564
2024 08 04 20	22.5
2024 08 04 21	22.436
2024 08 04 22	22.375
2024 08 04 23	22.305
2024 08 05 00	22.233
2024 08 05 01	22.16
2024 08 05 02	22.093
2024 08 05 03	22.027
2024 08 05 04	21.956
2024 08 05 05	21.887
2024 08 05 06	21.849
2024 08 05 07	21.848
2024 08 05 08	21.893
2024 08 05 09	21.999
2024 08 05 10	22.165
2024 08 05 11	22.381
2024 08 05 12	22.595
2024 08 05 13	22.782
2024 08 05 14	22.961
2024 08 05 15	23.129
2024 08 05 16	23.264
2024 08 05 17	23.356
2024 08 05 18	23.395
2024 08 05 19	23.384
2024 08 05 20	23.324
2024 08 05 21	23.226
2024 08 05 22	23.103
2024 08 05 23	22.973
2024 08 06 00	22.869
2024 08 06 01	22.78
2024 08 06 02	22.705
2024 08 06 03	22.643
2024 08 06 04	22.566
2024 08 06 05	22.505
2024 08 06 06	22.468
2024 08 06 07	22.453
2024 08 06 08	22.5
2024 08 06 09	22.611
2024 08 06 10	22.769
2024 08 06 11	22.965
2024 08 06 12	23.179
2024 08 06 13	23.372
2024 08 06 14	23.587
